headline,real_or_fake
Senate panel advances nomination of Quarles to Fed board,0
House Speaker Ryan expects tax plan this fall: NYT interview,0
"Ryan hopes to combine DACA, border security in immigration bill: NYT interview",0
Mnuchin says tax overhaul still in sight for 2017,0
"Trump, his party: an American odd couple",0
Trump says he will get into 'great detail' on tax reform in next two weeks,0
Mnuchin expects US tax bill to be in congressional committees later this month,0
Trump sides with Democrats on debt limit in rare bipartisan deal,0
Facebook says likely Russian-based operation funded U.S. ads with political message,0
Facebook gives election ad data to U.S. special counsel: source,0
Trump's antitrust pick meets with Elizabeth Warren: source,0
Trump call for immigration legislation sparks Republican interest,0
Oklahoma governor plans special session to fix budget shortfall,0
Trump Jr. to testify privately to Senate committee on Thursday,0
"Trump administration, states headed for showdown over fuel rules",0
States file lawsuit challenging Trump decision on Dreamers,0
"House Speaker Ryan says DACA fix, border security need to be linked",0
"Trump says hurricane does not look good, eyes debt ceiling debate",0
"McConnell to support Trump-Democratic deal on debt ceiling, Harvey",0
House approves $8 billion in initial Hurricane Harvey relief,0
Florida senators seek funding for Hurricane Irma in Harvey bill,0
Massachusetts ballot initiative on president tax return passes hurdle,0
Trump Justice Department civil rights nominee denounces neo-Nazis,0
Senator Bob Menendez faces federal corruption trial,0
"Trump, lawmakers agree on disaster aid, debt limit, spending: Democrats",0
Congressional Democrats back Harvey aid with three-month debt limit increase,0
House Speaker Ryan blasts Democrats' proposal for 3-month debt limit increase,0
"McConnell cites critical need for U.S. storm relief, government funding",0
"Trump ends 'Dreamer' immigration program, places onus on Congress",0
"Factbox: Trump on Twitter (September 6) - Hurricane, tax cuts",0
'Dreamer' issue adds to packed U.S. congressional agenda,0
"Factbox: U.S. Congress aims to tackle debt limit, hurricane aid, fund government",0
U.S. appeals court says Texas can implement voter ID law,0
"Mexico, El Salvador, Guatemala urge protections for U.S. 'Dreamers'",0
U.S. to unveil revised self-driving car guidelines: sources,0
EPA workforce shrinking to Reagan-era levels -agency official,0
"Factbox: Trump on Twitter (September 5) - DACA, Japan, South Korea",0
U.S. House panel issues subpoenas to Justice Department over Trump dossier: Democrat,0
"In North Dakota, Trump finds Democrat willing to explore tax plan",0
"U.S. states, immigrant groups to fight Trump's Dreamer decision",0
U.S. House approves bill to preserve insurance expert on regulatory panel,0
Trump's trade adviser says hopes to reach trade deal with South Korea,0
Trump says he has 'great heart' for immigrant 'Dreamers',0
Factbox: Trump plan to dismantle 'Dreamer' program draws strong responses,0
"Obama says Trump immigration move 'cruel,' not 'required legally'",0
Former Wisconsin sheriff joins pro-Trump super PAC,0
Trump has talked to top lawmakers about immigration reform: White House,0
How the Trump administration will wind down protections for 'Dreamers',0
"Trump defends DACA move, urges Congress to enact immigration law",0
Microsoft president urges Congress: put Dreamers before tax reform,0
Trump administration outlines how it will wind down 'Dreamer' program,0
House panel to consider measure seeking Comey firing documents,0
Trump tells Congress: 'Get ready to do your job - DACA!',0
Texas moves toward post-Harvey recovery; gas prices slip,0
New York vows to sue Trump over immigrant children protections,0
U.S. consumer watchdog chief Cordray tests Ohio's election waters,0
"Ship traffic could resume Tuesday at Port Arthur, Texas: U.S. Coast Guard",0
Wal-Mart reopens most Gulf region stores after Harvey,0
"Subdued by Harvey, Congress reconvenes facing fiscal tests",0
No need to consider release of oil stocks after Harvey: IEA,0
Houston port continues salvage efforts to recover from Harvey damage,0
House to consider disaster aid Wednesday,0
Immigrant 'Dreamers' - and their bosses - wait anxiously for Trump decision,0
Bad blood over Obamacare fight lingers as Congress returns,0
Harvey unlikely to boost global property reinsurance rates: Moody's,0
Russia says U.S. actions towards its consulates are 'state hooliganism',0
Funding battle looms as Texas sees Harvey damage at up to $180 billion,0
"Trump to scrap protection for 'Dreamers,' give Congress six months to fix",0
Trump rebukes South Korea after North Korean bomb test,0
Harvey victim funds may be delayed without debt limit increase: Mnuchin,0
Trump says U.S. considering global trade embargo on North Korea: tweet,0
Trump said 'we'll see' when asked whether U.S. would attack North Korea,0
"Japan's Abe: agreed with Trump, Putin on cooperation over North Korea",0
FEMA tells U.S. states to improve their own disaster relief efforts,0
U.S. Treasury's Mnuchin drafting new N. Korea sanctions: Fox News,0
Trump hugs Harvey's victims in test of presidential mien,0
"For storm-ravaged Houston, a presidential visit and baseball's return",0
Harvey floods or damages 13 Texas Superfund sites: EPA,0
Justice Department affirms no evidence Obama wiretapped Trump,0
"Orange County, Texas, to start curfew Saturday after Harvey",0
Union Pacific says Arkema chemical plant fire hindering line repairs,0
Trump increases federal funding for debris removal: White House,0
Labor activists target Midwest politicians opposing wage increases,0
"Factbox: Trump on Twitter (Sept 1) - Texas, Louisiana, stocks",0
House speaker urges Trump not to scrap 'Dreamers' immigration policy,0
Trump nominates Columbia professor Jackson for seat on SEC,0
Trump to nominate Richard Grenell to be ambassador to Germany,0
Trump to nominate Juster to be ambassador to India: White House,0
Trump's Houston trip will serve as empathy test,0
Huntington Ingalls wins $2.8 billion U.S. defense contract: Pentagon,0
"Russia, digesting U.S. diplomatic retaliation, pledges 'harsh' response",0
"U.S. to search Russian consulate in San Francisco, says Moscow",0
Trump will announce decision on immigrant children on Tuesday: White House,0
Trump's tougher immigration policy extends to workers post-Harvey,0
White House retreats from government shutdown threat: Washington Post,0
House Speaker Ryan says Trump should not rescind immigration program,0
Trump: decision on immigrant children coming Friday or this weekend,0
House Speaker Ryan plans Harvey aid 'installments',0
New Jersey Senator Menendez fails to win breaks in corruption trial,0
Treasury watchdog reviewing Mnuchin's solar eclipse trip,0
Kremlin says U.S. closure of consulate fuels U.S.-Russia tensions,0
Trump's expected repeal of Dreamer program draws fire from business,0
Trump to nominate Robert Jackson for seat on SEC: source,0
Factbox: Trump on Twitter (Aug 31) -  Texas,0
White House vows quick action as Harvey aid estimates soar,0
Factbox: Trump's conflicting views on Obama Dreamer policy,0
Ex-military officials urge U.S. judge to halt Trump's transgender ban,0
Hurricane Harvey could push forward U.S. debt ceiling deadline: Mnuchin,0
White House still reviewing DACA program for immigrant children: adviser,0
"U.S. retaliates against Russia, orders closure of consulate, annexes",0
Mattis signs orders to send additional troops to Afghanistan,0
House to vote on self-driving car legislation next week,0
Russia says regrets over U.S. moves on consulate closure,0
U.S. government may provide up to $80 billion in Harvey aid: Texas congressman,0
U.S. states hit back at EPA chief over climate rule guidance,0
Judge blocks provisions in Texas law punishing 'sanctuary cities',0
Top advisers in more displays of disagreement with Trump,0
"Trump touts tax reform, overlooks White House aide Cohn",0
"Factbox: Trump on Twitter (Aug 30) - Hurricane Harvey, North Korea, tax reform",0
"Mueller, New York attorney general cooperating on Manafort probe: Politico",0
U.S. senator asks FBI to probe Icahn over biofuels push,0
Financial firms fear turmoil over fraught U.S. debt ceiling talks,0
"White House wants to help states, cities offload infrastructure",0
Pentagon notified U.S. Congress of $593 million military sale to Nigeria,0
Interior Department watchdog drops probe of threat to Alaska senator on healthcare,0
New Russian ambassador to U.S. calls for resumed military contacts,0
CFPB director evasive about possible resignation to run for Ohio governor,0
"As Texans' claims pour in, Congress mulls flood insurance program's future",0
Kremlin says got Trump adviser email about tower project but ignored it,0
Trump says still wants to drop U.S. corporate tax rate to 15 percent,0
Trump says Missouri Sen. McCaskill should back tax cuts or lose re-election,0
White House blocks Obama-era rule expanding pay data from companies,0
Transgender members in U.S. military may serve until study completed: Mattis,0
"White House downplays Charlottesville comments from Tillerson, Cohn",0
Federer survives Tiafoe scare to advance,0
Congress weighs Harvey aid that Trump calls historic,0
Trump plans to name former Bush staffer Cha as Seoul envoy,0
"Trump Jr. to testify in Senate, Manafort lawyer subpoenaed: CNN",0
Tough choice for Trump if Congress refuses border wall financing,0
U.S. appeals court questions scope of Trump travel ban,0
EPA inspector general to investigate agency chief's travels to Oklahoma,0
"Congress weighs Harvey aid package, awaits Trump",0
Trump says U.S. 'very protective' of Baltic region,0
Raytheon wins $614 million modification of U.S. defense contract: Pentagon,0
Trump hopes government shutdown won't be necessary over wall funding,0
Pentagon notified U.S. Congress of $593 million military sale to Nigeria,0
Trump rescinds Obama limits on transfer of military gear to police,0
Lawmakers should OK relief for Harvey victims: Nancy Pelosi,0
Energy Secretary Perry cancels Kazakhstan visit due to hurricane,0
Trump's firm sought Moscow real estate deal during presidential run: Washington Post,0
Trump renews threat to scrap NAFTA going into next round of talks,0
Tillerson says U.S. will keep up 'peaceful pressure' on North Korea,0
"Trump was wrong to pardon controversial sheriff, Ryan says",0
"Gorka, a Trump adviser and Bannon ally, is out: White House",0
Trump likely to rescind Obama 'Dreamer' program: media reports,0
